ID,date,station,Latitude,Longitude,LULC_Class,Area_ha,lulc_urban_pct,soil_infiltration_mmhr,LandUse_Class,Flood_Severity,Flood_Severity_Class,discharge_m3s
,"Thursday, January 14, 2016",Gashua,,,,,10.5,11.4,,,,12.74
,"Friday, January 15, 2016",Gashua,,,,,9.6,10.6,,,,12.57
,"Saturday, January 16, 2016",Gashua,,,,,10,8.5,,,,12.57
,"Sunday, January 17, 2016",Gashua,,,,,9.7,9.8,,,,12.57
,"Monday, January 18, 2016",Gashua,,,,,9.5,9.5,,,,12.38
,"Tuesday, January 19, 2016",Gashua,,,,,10,10.6,,,,12.46
,"Wednesday, January 20, 2016",Gashua,,,,,9.2,12.3,,,,12.14
,"Thursday, January 21, 2016",Gashua,,,,,9.6,12.7,,,,12.14
,"Friday, January 22, 2016",Gashua,,,,,10.2,11.5,,,,12.23
,"Saturday, January 23, 2016",Gashua,,,,,10,13.1,,,,12.71
,"Sunday, January 24, 2016",Gashua,,,,,10.3,8.3,,,,12.71
,"Monday, January 25, 2016",Gashua,,,,,9.5,10.5,,,,12.71
,"Tuesday, January 26, 2016",Gashua,,,,,9.8,9,,,,12.67
,"Wednesday, January 27, 2016",Gashua,,,,,9.6,8.2,,,,13.03
,"Thursday, January 28, 2016",Gashua,,,,,10.1,10.4,,,,13.29
,"Friday, January 29, 2016",Gashua,,,,,9.3,7.5,,,,13.37
,"Saturday, January 30, 2016",Gashua,,,,,10.2,10.8,,,,12.89
,"Sunday, January 31, 2016",Gashua,,,,,9.6,9.9,,,,13.16
,"Monday, February 1, 2016",Gashua,,,,,10.1,9.7,,,,13.28
,"Tuesday, February 2, 2016",Gashua,,,,,9.9,13.5,,,,13.42
,"Wednesday, February 3, 2016",Gashua,,,,,10.3,9.7,,,,13.06
,"Thursday, February 4, 2016",Gashua,,,,,9.9,14.6,,,,12.74
,"Friday, February 5, 2016",Gashua,,,,,9.8,9.5,,,,12.86
,"Saturday, February 6, 2016",Gashua,,,,,9.7,11.7,,,,12.92
,"Sunday, February 7, 2016",Gashua,,,,,9.4,12.1,,,,12.64
,"Monday, February 8, 2016",Gashua,,,,,9.5,9.8,,,,12.65
,"Tuesday, February 9, 2016",Gashua,,,,,10.1,10.9,,,,12.46
,"Wednesday, February 10, 2016",Gashua,,,,,9.3,10.7,,,,12.73
,"Thursday, February 11, 2016",Gashua,,,,,9.6,9.6,,,,12.88
,"Friday, February 12, 2016",Gashua,,,,,9.7,11.3,,,,12.88
,"Saturday, February 13, 2016",Gashua,,,,,10,10.5,,,,12.82
,"Sunday, February 14, 2016",Gashua,,,,,9.8,13.4,,,,12.82
,"Monday, February 15, 2016",Gashua,,,,,9.8,13.7,,,,12.83
,"Tuesday, February 16, 2016",Gashua,,,,,10,8.5,,,,13.01
,"Wednesday, February 17, 2016",Gashua,,,,,9.3,7.3,,,,12.84
,"Thursday, February 18, 2016",Gashua,,,,,10.1,9.8,,,,12.69
,"Friday, February 19, 2016",Gashua,,,,,10.3,12,,,,12.7
,"Saturday, February 20, 2016",Gashua,,,,,9.7,11.4,,,,12.7
,"Sunday, February 21, 2016",Gashua,,,,,9.8,10.1,,,,32.99
,"Monday, February 22, 2016",Gashua,,,,,9.2,7.6,,,,32.85
,"Tuesday, February 23, 2016",Gashua,,,,,9.4,8.6,,,,32.72
,"Wednesday, February 24, 2016",Gashua,,,,,9.9,9,,,,32.7
,"Thursday, February 25, 2016",Gashua,,,,,10.1,8,,,,32.7
,"Friday, February 26, 2016",Gashua,,,,,8.9,11.5,,,,32.48
,"Saturday, February 27, 2016",Gashua,,,,,9.9,12.9,,,,32.48
,"Sunday, February 28, 2016",Gashua,,,,,9.9,11,,,,12.89
,"Monday, February 29, 2016",Gashua,,,,,9.3,12.3,,,,12.94
,"Tuesday, March 1, 2016",Gashua,,,,,9.9,12.1,,,,12.89
,"Wednesday, March 2, 2016",Gashua,,,,,9.4,12,,,,12.82
,"Thursday, March 3, 2016",Gashua,,,,,9.6,9.9,,,,12.82
,"Friday, March 4, 2016",Gashua,,,,,10.1,12.8,,,,12.78
,"Saturday, March 5, 2016",Gashua,,,,,9.7,11.4,,,,13.21
,"Sunday, March 6, 2016",Gashua,,,,,9.4,7.8,,,,12.51
,"Monday, March 7, 2016",Gashua,,,,,10.8,4.1,,,,12.47
,"Tuesday, March 8, 2016",Gashua,,,,,9.9,10.5,,,,12.47
,"Wednesday, March 9, 2016",Gashua,,,,,9.8,11.4,,,,12.47
,"Thursday, March 10, 2016",Gashua,,,,,9.7,9.2,,,,12.47
,"Friday, March 11, 2016",Gashua,,,,,10,7.1,,,,12.43
,"Saturday, March 12, 2016",Gashua,,,,,9.8,10.4,,,,12.25
,"Sunday, March 13, 2016",Gashua,,,,,9.9,9.2,,,,12.33
,"Monday, March 14, 2016",Gashua,,,,,9.6,11.7,,,,12.33
,"Tuesday, March 15, 2016",Gashua,,,,,10,11.7,,,,12.39
,"Wednesday, March 16, 2016",Gashua,,,,,9.8,12.3,,,,12.46
,"Thursday, March 17, 2016",Gashua,,,,,9.6,7,,,,12.52
,"Friday, March 18, 2016",Gashua,,,,,9.5,13.7,,,,12.52
,"Saturday, March 19, 2016",Gashua,,,,,10,10.3,,,,12.35
,"Sunday, March 20, 2016",Gashua,,,,,10.1,9.8,,,,12.31
,"Monday, March 21, 2016",Gashua,,,,,10.2,12.7,,,,12.63
,"Tuesday, March 22, 2016",Gashua,,,,,10.5,6.9,,,,12.57
,"Wednesday, March 23, 2016",Gashua,,,,,10.1,11.2,,,,12.56
,"Thursday, March 24, 2016",Gashua,,,,,10,12.1,,,,12.55
,"Friday, March 25, 2016",Gashua,,,,,9.5,15.1,,,,12.63
,"Saturday, March 26, 2016",Gashua,,,,,9.6,9,,,,12.55
,"Sunday, March 27, 2016",Gashua,,,,,9.6,14.9,,,,12.51
,"Monday, March 28, 2016",Gashua,,,,,9.5,12.5,,,,12.76
,"Tuesday, March 29, 2016",Gashua,,,,,9.5,8.6,,,,12.76
,"Wednesday, March 30, 2016",Gashua,,,,,9.6,10,,,,12.7
,"Thursday, March 31, 2016",Gashua,,,,,9.6,12,,,,12.7
,"Friday, April 1, 2016",Gashua,,,,,9.2,11.4,,,,12.88
,"Saturday, April 2, 2016",Gashua,,,,,10,10.3,,,,12.95
,"Sunday, April 3, 2016",Gashua,,,,,9.9,10.3,,,,13.46
,"Monday, April 4, 2016",Gashua,,,,,9.8,9.7,,,,12.96
,"Tuesday, April 5, 2016",Gashua,,,,,9.9,11.1,,,,12.96
,"Wednesday, April 6, 2016",Gashua,,,,,9.9,11.1,,,,12.96
,"Thursday, April 7, 2016",Gashua,,,,,9.6,12.3,,,,12.96
,"Friday, April 8, 2016",Gashua,,,,,9.9,9.6,,,,12.69
,"Saturday, April 9, 2016",Gashua,,,,,9.8,10.1,,,,12.66
,"Sunday, April 10, 2016",Gashua,,,,,9.6,12.1,,,,12.5
,"Monday, April 11, 2016",Gashua,,,,,10,9.6,,,,12.76
,"Tuesday, April 12, 2016",Gashua,,,,,9.7,8.3,,,,13.23
,"Wednesday, April 13, 2016",Gashua,,,,,9.9,10,,,,13.38
,"Thursday, April 14, 2016",Gashua,,,,,9.9,12.7,,,,13.33
,"Friday, April 15, 2016",Gashua,,,,,10.1,10.4,,,,13.38
,"Saturday, April 16, 2016",Gashua,,,,,10,14.8,,,,13.34
,"Sunday, April 17, 2016",Gashua,,,,,9.6,11,,,,13.05
,"Monday, April 18, 2016",Gashua,,,,,9.2,10.8,,,,12.82
,"Tuesday, April 19, 2016",Gashua,,,,,9.2,13,,,,12.43
,"Wednesday, April 20, 2016",Gashua,,,,,10.1,11.7,,,,12.47
,"Thursday, April 21, 2016",Gashua,,,,,9.8,8.7,,,,13.06
,"Friday, April 22, 2016",Gashua,,,,,10.1,12,,,,13.06
,"Saturday, April 23, 2016",Gashua,,,,,9.7,10.4,,,,13.06
,"Sunday, April 24, 2016",Gashua,,,,,10.1,10,,,,13.11
,"Monday, April 25, 2016",Gashua,,,,,9.4,8.5,,,,13.16
,"Tuesday, April 26, 2016",Gashua,,,,,9.1,13.6,,,,13.09
,"Wednesday, April 27, 2016",Gashua,,,,,9.5,13.4,,,,13.09
,"Thursday, April 28, 2016",Gashua,,,,,9.6,12.1,,,,12.58
,"Friday, April 29, 2016",Gashua,,,,,9.2,9.7,,,,12.77
,"Saturday, April 30, 2016",Gashua,,,,,9.9,9.8,,,,12.77
,"Sunday, May 1, 2016",Gashua,,,,,9.3,6.4,,,,12.78
,"Monday, May 2, 2016",Gashua,,,,,9.5,12.5,,,,12.62
,"Tuesday, May 3, 2016",Gashua,,,,,10.4,9.6,,,,12.62
,"Wednesday, May 4, 2016",Gashua,,,,,9.4,10.6,,,,12.63
,"Thursday, May 5, 2016",Gashua,,,,,9.6,10.9,,,,12.62
,"Friday, May 6, 2016",Gashua,,,,,9.9,9.4,,,,12.46
,"Saturday, May 7, 2016",Gashua,,,,,10.1,10,,,,12.53
,"Sunday, May 8, 2016",Gashua,,,,,10.1,11.6,,,,12.43
,"Monday, May 9, 2016",Gashua,,,,,9.9,13.9,,,,12.68
,"Tuesday, May 10, 2016",Gashua,,,,,9.6,11.6,,,,12.81
,"Wednesday, May 11, 2016",Gashua,,,,,9.7,9.1,,,,12.67
,"Thursday, May 12, 2016",Gashua,,,,,9.7,10.1,,,,12.89
,"Friday, May 13, 2016",Gashua,,,,,9.8,13.1,,,,13.39
,"Saturday, May 14, 2016",Gashua,,,,,9.4,10.3,,,,13.37
,"Sunday, May 15, 2016",Gashua,,,,,9.8,11.3,,,,13.37
,"Monday, May 16, 2016",Gashua,,,,,10,10,,,,13.56
,"Tuesday, May 17, 2016",Gashua,,,,,10,7.2,,,,13.42
,"Wednesday, May 18, 2016",Gashua,,,,,10,10.7,,,,13.35
,"Thursday, May 19, 2016",Gashua,,,,,9.8,12.7,,,,14.45
,"Friday, May 20, 2016",Gashua,,,,,10.1,12.3,,,,13.92
,"Saturday, May 21, 2016",Gashua,,,,,9.5,11.3,,,,14.13
,"Sunday, May 22, 2016",Gashua,,,,,9.6,7.8,,,,14.35
,"Monday, May 23, 2016",Gashua,,,,,9.4,8.8,,,,13.92
,"Tuesday, May 24, 2016",Gashua,,,,,9.6,8.4,,,,14.06
,"Wednesday, May 25, 2016",Gashua,,,,,9.8,9.3,,,,14.43
,"Thursday, May 26, 2016",Gashua,,,,,9.6,10.5,,,,14.26
,"Friday, May 27, 2016",Gashua,,,,,9.8,8.7,,,,14.65
,"Saturday, May 28, 2016",Gashua,,,,,9.6,10.9,,,,14.39
,"Sunday, May 29, 2016",Gashua,,,,,9.8,10.7,,,,14.48
,"Monday, May 30, 2016",Gashua,,,,,9.7,12.5,,,,14.64
,"Tuesday, May 31, 2016",Gashua,,,,,10,11.6,,,,14.5
,"Wednesday, June 1, 2016",Gashua,,,,,9.9,11.3,,,,14.29
,"Thursday, June 2, 2016",Gashua,,,,,9.8,6.4,,,,13.14
,"Friday, June 3, 2016",Gashua,,,,,10.1,6.1,,,,12.86
,"Saturday, June 4, 2016",Gashua,,,,,9.6,5.6,,,,12.86
,"Sunday, June 5, 2016",Gashua,,,,,9.6,7.7,,,,12.69
,"Monday, June 6, 2016",Gashua,,,,,9.6,7.1,,,,12.63
,"Tuesday, June 7, 2016",Gashua,,,,,9.5,9.9,,,,12.63
,"Wednesday, June 8, 2016",Gashua,,,,,9.5,10.7,,,,12.47
,"Thursday, June 9, 2016",Gashua,,,,,9,9.6,,,,12.7
,"Friday, June 10, 2016",Gashua,,,,,10.1,7.7,,,,13.29
,"Saturday, June 11, 2016",Gashua,,,,,10.1,13,,,,13.86
,"Sunday, June 12, 2016",Gashua,,,,,9.8,10.3,,,,13.71
,"Monday, June 13, 2016",Gashua,,,,,10.2,12.9,,,,13.61
,"Tuesday, June 14, 2016",Gashua,,,,,9.9,10.2,,,,13.7
,"Wednesday, June 15, 2016",Gashua,,,,,9.9,11.2,,,,13.7
,"Thursday, June 16, 2016",Gashua,,,,,9.8,9.5,,,,13.46
,"Friday, June 17, 2016",Gashua,,,,,9.8,9.5,,,,12.72
,"Saturday, June 18, 2016",Gashua,,,,,10,9.1,,,,12.15
,"Sunday, June 19, 2016",Gashua,,,,,9.7,9,,,,12.81
,"Monday, June 20, 2016",Gashua,,,,,9.9,7.5,,,,12.81
,"Tuesday, June 21, 2016",Gashua,,,,,9.6,8.9,,,,13.02
,"Wednesday, June 22, 2016",Gashua,,,,,9.3,10.9,,,,14.05
,"Thursday, June 23, 2016",Gashua,,,,,9.6,11.6,,,,14.26
,"Friday, June 24, 2016",Gashua,,,,,9.5,9.1,,,,14.61
,"Saturday, June 25, 2016",Gashua,,,,,9.7,7.9,,,,14.61
,"Sunday, June 26, 2016",Gashua,,,,,9.4,11.9,,,,14.25
,"Monday, June 27, 2016",Gashua,,,,,9.8,10.1,,,,14.43
,"Tuesday, June 28, 2016",Gashua,,,,,9.9,10.6,,,,14.71
,"Wednesday, June 29, 2016",Gashua,,,,,10.4,9.3,,,,13.68
,"Thursday, June 30, 2016",Gashua,,,,,10,10.2,,,,14.57
,"Friday, July 1, 2016",Gashua,,,,,9.8,13.2,,,,14.22
,"Saturday, July 2, 2016",Gashua,,,,,9.6,10.4,,,,15.07
,"Sunday, July 3, 2016",Gashua,,,,,9.7,10.6,,,,16.64
,"Monday, July 4, 2016",Gashua,,,,,9.9,10.1,,,,17.38
,"Tuesday, July 5, 2016",Gashua,,,,,9.7,8,,,,17.09
,"Wednesday, July 6, 2016",Gashua,,,,,9.9,12.6,,,,18.1
,"Thursday, July 7, 2016",Gashua,,,,,9.7,9.1,,,,17.11
,"Friday, July 8, 2016",Gashua,,,,,9.7,11.8,,,,18.38
,"Saturday, July 9, 2016",Gashua,,,,,10.1,9.4,,,,19.79
,"Sunday, July 10, 2016",Gashua,,,,,9.6,11.6,,,,19.14
,"Monday, July 11, 2016",Gashua,,,,,9.5,11.9,,,,18.22
,"Tuesday, July 12, 2016",Gashua,,,,,9.9,7.5,,,,18.24
,"Wednesday, July 13, 2016",Gashua,,,,,9.9,11.3,,,,20.88
,"Thursday, July 14, 2016",Gashua,,,,,9.3,11.1,,,,21.43
,"Friday, July 15, 2016",Gashua,,,,,10.1,7.6,,,,21.43
,"Saturday, July 16, 2016",Gashua,,,,,10,6.5,,,,19.17
,"Sunday, July 17, 2016",Gashua,,,,,10.3,11.6,,,,18.39
,"Monday, July 18, 2016",Gashua,,,,,9.9,11.6,,,,19.66
,"Tuesday, July 19, 2016",Gashua,,,,,10,10.7,,,,19.46
,"Wednesday, July 20, 2016",Gashua,,,,,10,10.7,,,,17.37
,"Thursday, July 21, 2016",Gashua,,,,,10.3,8.8,,,,16.76
,"Friday, July 22, 2016",Gashua,,,,,9.8,11,,,,15.84
,"Saturday, July 23, 2016",Gashua,,,,,10,9.3,,,,16.89
,"Sunday, July 24, 2016",Gashua,,,,,9.7,8.4,,,,17.5
,"Monday, July 25, 2016",Gashua,,,,,9.5,12.5,,,,16.33
,"Tuesday, July 26, 2016",Gashua,,,,,9.6,12.7,,,,16.26
,"Wednesday, July 27, 2016",Gashua,,,,,9.2,12.7,,,,16.82
,"Thursday, July 28, 2016",Gashua,,,,,10.1,13.3,,,,16.94
,"Friday, July 29, 2016",Gashua,,,,,10,10.6,,,,20.07
,"Saturday, July 30, 2016",Gashua,,,,,9.7,11.1,,,,19.51
,"Sunday, July 31, 2016",Gashua,,,,,10.3,10.4,,,,19.39
,"Monday, August 1, 2016",Gashua,,,,,9.7,10,,,,19.91
,"Tuesday, August 2, 2016",Gashua,,,,,9.9,12,,,,21.76
,"Wednesday, August 3, 2016",Gashua,,,,,9.9,11.7,,,,24.89
,"Thursday, August 4, 2016",Gashua,,,,,9.3,10.8,,,,25.59
,"Friday, August 5, 2016",Gashua,,,,,9.5,9,,,,24.5
,"Saturday, August 6, 2016",Gashua,,,,,9.7,8.6,,,,24.65
,"Sunday, August 7, 2016",Gashua,,,,,9.6,12.6,,,,25.5
,"Monday, August 8, 2016",Gashua,,,,,9.4,14.9,,,,27.85
,"Tuesday, August 9, 2016",Gashua,,,,,9.5,13,,,,26.13
,"Wednesday, August 10, 2016",Gashua,,,,,9.4,9.6,,,,23.78
,"Thursday, August 11, 2016",Gashua,,,,,9.9,11.7,,,,24.28
,"Friday, August 12, 2016",Gashua,,,,,9.5,6.2,,,,22.98
,"Saturday, August 13, 2016",Gashua,,,,,9.7,8.1,,,,23.4
,"Sunday, August 14, 2016",Gashua,,,,,9.6,13.1,,,,23.57
,"Monday, August 15, 2016",Gashua,,,,,10.4,12,,,,22.19
,"Tuesday, August 16, 2016",Gashua,,,,,9.7,9.7,,,,23.89
,"Wednesday, August 17, 2016",Gashua,,,,,9.8,11.4,,,,21.41
,"Thursday, August 18, 2016",Gashua,,,,,9.8,9.5,,,,20.48
,"Friday, August 19, 2016",Gashua,,,,,9.6,10.2,,,,22.92
,"Saturday, August 20, 2016",Gashua,,,,,9.6,10.9,,,,22.41
,"Sunday, August 21, 2016",Gashua,,,,,9.7,10.1,,,,21.72
,"Monday, August 22, 2016",Gashua,,,,,9.9,10.1,,,,20.78
,"Tuesday, August 23, 2016",Gashua,,,,,10,10.8,,,,21.17
,"Wednesday, August 24, 2016",Gashua,,,,,10.2,10.5,,,,21.11
,"Thursday, August 25, 2016",Gashua,,,,,9,9.9,,,,21.29
,"Friday, August 26, 2016",Gashua,,,,,9.9,11.7,,,,19.83
,"Saturday, August 27, 2016",Gashua,,,,,9.9,12,,,,21.53
,"Sunday, August 28, 2016",Gashua,,,,,9.6,8.7,,,,20.27
,"Monday, August 29, 2016",Gashua,,,,,9.5,10.2,,,,20.82
,"Tuesday, August 30, 2016",Gashua,,,,,10.5,8.4,,,,18.68
,"Wednesday, August 31, 2016",Gashua,,,,,9.6,10.9,,,,18.34
,"Thursday, September 1, 2016",Gashua,,,,,9.9,12.4,,,,19.38
,"Friday, September 2, 2016",Gashua,,,,,9.9,11.8,,,,17.29
,"Saturday, September 3, 2016",Gashua,,,,,9.3,14.3,,,,15.29
,"Sunday, September 4, 2016",Gashua,,,,,9.5,10.7,,,,20.85
,"Monday, September 5, 2016",Gashua,,,,,9.9,9.6,,,,19.71
,"Tuesday, September 6, 2016",Gashua,,,,,9.7,6.9,,,,21.65
,"Wednesday, September 7, 2016",Gashua,,,,,9.6,14.6,,,,23
,"Thursday, September 8, 2016",Gashua,,,,,9.8,10.3,,,,22.19
,"Friday, September 9, 2016",Gashua,,,,,10,10.8,,,,24.24
,"Saturday, September 10, 2016",Gashua,,,,,10,11,,,,26.1
,"Sunday, September 11, 2016",Gashua,,,,,9.4,13.2,,,,20.8
,"Monday, September 12, 2016",Gashua,,,,,10.5,7.4,,,,20.75
,"Tuesday, September 13, 2016",Gashua,,,,,9.7,10.9,,,,18.67
,"Wednesday, September 14, 2016",Gashua,,,,,9.7,11.5,,,,18.04
,"Thursday, September 15, 2016",Gashua,,,,,9.5,8.5,,,,17.51
,"Friday, September 16, 2016",Gashua,,,,,9.1,10.6,,,,15.59
,"Saturday, September 17, 2016",Gashua,,,,,10,8.1,,,,13.48
,"Sunday, September 18, 2016",Gashua,,,,,10.1,10.5,,,,13.37
,"Monday, September 19, 2016",Gashua,,,,,9.4,10.6,,,,13.52
,"Tuesday, September 20, 2016",Gashua,,,,,9.6,6.9,,,,13.76
,"Wednesday, September 21, 2016",Gashua,,,,,9.3,7.1,,,,14.53
,"Thursday, September 22, 2016",Gashua,,,,,10.1,10.6,,,,14.2
,"Friday, September 23, 2016",Gashua,,,,,9.7,10.1,,,,14.12
,"Saturday, September 24, 2016",Gashua,,,,,9.6,11.2,,,,14.92
,"Sunday, September 25, 2016",Gashua,,,,,9.9,11.6,,,,15.18
,"Monday, September 26, 2016",Gashua,,,,,10,9.3,,,,15.17
,"Tuesday, September 27, 2016",Gashua,,,,,9.5,9.4,,,,15.16
,"Wednesday, September 28, 2016",Gashua,,,,,10,12.2,,,,13.68
,"Thursday, September 29, 2016",Gashua,,,,,9.7,14,,,,13.63
,"Friday, September 30, 2016",Gashua,,,,,10.1,9.3,,,,13.65
,"Saturday, October 1, 2016",Gashua,,,,,10,11.2,,,,13.19
,"Sunday, October 2, 2016",Gashua,,,,,9.5,10.5,,,,12.91
,"Monday, October 3, 2016",Gashua,,,,,10.1,12.9,,,,12.77
,"Tuesday, October 4, 2016",Gashua,,,,,9.5,12.8,,,,13.28
,"Wednesday, October 5, 2016",Gashua,,,,,9.7,11.4,,,,13.51
,"Thursday, October 6, 2016",Gashua,,,,,9.6,10.3,,,,13.55
,"Friday, October 7, 2016",Gashua,,,,,9.5,10.7,,,,14.7
,"Saturday, October 8, 2016",Gashua,,,,,10.1,8.3,,,,15.94
,"Sunday, October 9, 2016",Gashua,,,,,9.4,11.1,,,,15.89
,"Monday, October 10, 2016",Gashua,,,,,9.6,12.5,,,,16.21
,"Tuesday, October 11, 2016",Gashua,,,,,10.4,13,,,,15.46
,"Wednesday, October 12, 2016",Gashua,,,,,9.8,9.8,,,,15.43
,"Thursday, October 13, 2016",Gashua,,,,,9.1,9.2,,,,15.54
,"Friday, October 14, 2016",Gashua,,,,,9.7,11.8,,,,14.54
,"Saturday, October 15, 2016",Gashua,,,,,9.4,14.8,,,,12.96
,"Sunday, October 16, 2016",Gashua,,,,,9.5,13.3,,,,12.98
,"Monday, October 17, 2016",Gashua,,,,,9.8,7.3,,,,12.66
,"Tuesday, October 18, 2016",Gashua,,,,,10.2,11,,,,12.88
,"Wednesday, October 19, 2016",Gashua,,,,,9.5,11.2,,,,12.73
,"Thursday, October 20, 2016",Gashua,,,,,9.9,9.3,,,,12.58
,"Friday, October 21, 2016",Gashua,,,,,9.2,11.1,,,,12.51
,"Saturday, October 22, 2016",Gashua,,,,,9.4,11,,,,12.51
,"Sunday, October 23, 2016",Gashua,,,,,10.1,12.6,,,,12.48
,"Monday, October 24, 2016",Gashua,,,,,9.9,6.6,,,,12.63
,"Tuesday, October 25, 2016",Gashua,,,,,9.8,7.4,,,,12.78
,"Wednesday, October 26, 2016",Gashua,,,,,9.6,11.2,,,,12.77
,"Thursday, October 27, 2016",Gashua,,,,,10,12.6,,,,12.91
,"Friday, October 28, 2016",Gashua,,,,,9.5,11,,,,13.42
,"Saturday, October 29, 2016",Gashua,,,,,10.3,8.2,,,,13.42
,"Sunday, October 30, 2016",Gashua,,,,,9.5,9.3,,,,13.42
,"Monday, October 31, 2016",Gashua,,,,,9.4,11.1,,,,14.05
,"Tuesday, November 1, 2016",Gashua,,,,,10,11.1,,,,13.68
,"Wednesday, November 2, 2016",Gashua,,,,,9.8,7.5,,,,13.64
,"Thursday, November 3, 2016",Gashua,,,,,9.8,8.3,,,,13.69
,"Friday, November 4, 2016",Gashua,,,,,9.9,11.7,,,,13.05
,"Saturday, November 5, 2016",Gashua,,,,,10.1,11.2,,,,13.43
,"Sunday, November 6, 2016",Gashua,,,,,10,10.7,,,,13.36
,"Monday, November 7, 2016",Gashua,,,,,9.6,11.2,,,,13.03
,"Tuesday, November 8, 2016",Gashua,,,,,10.4,8.3,,,,13.13
,"Wednesday, November 9, 2016",Gashua,,,,,10.4,13.4,,,,13.13
,"Thursday, November 10, 2016",Gashua,,,,,9.2,9.7,,,,12.98
,"Friday, November 11, 2016",Gashua,,,,,9.5,9,,,,13.09
,"Saturday, November 12, 2016",Gashua,,,,,9.5,7.6,,,,12.82
,"Sunday, November 13, 2016",Gashua,,,,,9.9,11.4,,,,12.82
,"Monday, November 14, 2016",Gashua,,,,,9.7,14.2,,,,12.54
,"Tuesday, November 15, 2016",Gashua,,,,,10,10.3,,,,12.59
,"Wednesday, November 16, 2016",Gashua,,,,,10.1,8.9,,,,12.59
,"Thursday, November 17, 2016",Gashua,,,,,9.8,7.7,,,,12.54
,"Friday, November 18, 2016",Gashua,,,,,10.4,6.9,,,,12.43
,"Saturday, November 19, 2016",Gashua,,,,,9.9,9.9,,,,12.32
,"Sunday, November 20, 2016",Gashua,,,,,9.7,9.8,,,,12.37
,"Monday, November 21, 2016",Gashua,,,,,9.7,10,,,,12.44
,"Tuesday, November 22, 2016",Gashua,,,,,9.4,11.1,,,,12.29
,"Wednesday, November 23, 2016",Gashua,,,,,9.9,9.2,,,,12.35
,"Thursday, November 24, 2016",Gashua,,,,,9.4,9.8,,,,12.35
,"Friday, November 25, 2016",Gashua,,,,,9.9,8.7,,,,12.35
,"Saturday, November 26, 2016",Gashua,,,,,9.7,9,,,,12.54
,"Sunday, November 27, 2016",Gashua,,,,,9.6,11.7,,,,12.49
,"Monday, November 28, 2016",Gashua,,,,,9.8,13.9,,,,12.43
,"Tuesday, November 29, 2016",Gashua,,,,,9.8,11.1,,,,12.64
,"Wednesday, November 30, 2016",Gashua,,,,,9.8,12.7,,,,12.87
,"Thursday, December 1, 2016",Gashua,,,,,9.6,8.2,,,,12.87
,"Friday, December 2, 2016",Gashua,,,,,9.7,9.5,,,,13.34
,"Saturday, December 3, 2016",Gashua,,,,,10,10.6,,,,13.22
,"Sunday, December 4, 2016",Gashua,,,,,9.7,9.8,,,,13.22
,"Monday, December 5, 2016",Gashua,,,,,9.6,14.6,,,,13.04
,"Tuesday, December 6, 2016",Gashua,,,,,9.8,11.4,,,,12.93
,"Wednesday, December 7, 2016",Gashua,,,,,9.7,9.6,,,,12.91
,"Thursday, December 8, 2016",Gashua,,,,,9.5,9.6,,,,12.96
,"Friday, December 9, 2016",Gashua,,,,,9.8,9.9,,,,12.78
,"Saturday, December 10, 2016",Gashua,,,,,9.9,9.5,,,,12.75
,"Sunday, December 11, 2016",Gashua,,,,,9.5,9.2,,,,12.79
,"Monday, December 12, 2016",Gashua,,,,,9.6,9.6,,,,12.83
,"Tuesday, December 13, 2016",Gashua,,,,,9.6,12,,,,12.86
,"Wednesday, December 14, 2016",Gashua,,,,,9.4,10.7,,,,12.66
,"Thursday, December 15, 2016",Gashua,,,,,9.7,11.9,,,,12.67
,"Friday, December 16, 2016",Gashua,,,,,10.3,11.7,,,,12.38
,"Saturday, December 17, 2016",Gashua,,,,,9.8,11.1,,,,12.56
,"Sunday, December 18, 2016",Gashua,,,,,10.2,9.7,,,,12.52
,"Monday, December 19, 2016",Gashua,,,,,10.3,7,,,,12.58
,"Tuesday, December 20, 2016",Gashua,,,,,10,9.9,,,,12.49
,"Wednesday, December 21, 2016",Gashua,,,,,10,9.9,,,,12.43
,"Thursday, December 22, 2016",Gashua,,,,,9.5,8.8,,,,12.66
,"Friday, December 23, 2016",Gashua,,,,,9.7,12.7,,,,12.88
,"Saturday, December 24, 2016",Gashua,,,,,9.8,9.6,,,,12.73
,"Sunday, December 25, 2016",Gashua,,,,,9.7,13.2,,,,12.73
,"Monday, December 26, 2016",Gashua,,,,,9.8,10,,,,12.62
,"Tuesday, December 27, 2016",Gashua,,,,,9.8,12.3,,,,12.62
,"Wednesday, December 28, 2016",Gashua,,,,,10.3,10.5,,,,12.62
,"Thursday, December 29, 2016",Gashua,,,,,9.8,12.9,,,,12.39
,"Friday, December 30, 2016",Gashua,,,,,10.2,7.9,,,,12.17
,"Saturday, December 31, 2016",Gashua,,,,,9.7,11,,,,12.37
,"Sunday, January 1, 2017",Gashua,,,,,9.2,10.5,,,,12.32
,"Monday, January 2, 2017",Gashua,,,,,10.3,4.1,,,,12.32
,"Tuesday, January 3, 2017",Gashua,,,,,10.7,11.1,,,,12.34
,"Wednesday, January 4, 2017",Gashua,,,,,10.4,10.1,,,,12.34
,"Thursday, January 5, 2017",Gashua,,,,,10.4,10.2,,,,12.39
,"Friday, January 6, 2017",Gashua,,,,,10.1,6,,,,12.43
,"Saturday, January 7, 2017",Gashua,,,,,9.9,8.2,,,,12.19
